datetime,open,high,low,close,volume
2023-01-02 09:15:00+05:30,18131.7,18153.2,18117.1,18140.6,0
2023-01-02 09:18:00+05:30,18139.4,18139.4,18096.6,18117.8,0
2023-01-02 09:21:00+05:30,18118.7,18126.5,18106.5,18116.7,0
2023-01-02 09:24:00+05:30,18117.7,18139.2,18114.7,18114.7,0
2023-01-02 09:27:00+05:30,18113.8,18114.3,18091.3,18101.8,0
2023-01-02 09:30:00+05:30,18101.9,18111.6,18086.5,18096.2,0
2023-01-02 09:33:00+05:30,18096.2,18128.7,18089.9,18123.1,0
2023-01-02 09:36:00+05:30,18122.8,18139.4,18116.2,18133.9,0
2023-01-02 09:39:00+05:30,18134.1,18150.2,18133.5,18146.2,0
2023-01-02 09:42:00+05:30,18145.3,18150.3,18136.1,18150.2,0
2023-01-02 09:45:00+05:30,18150.2,18166.7,18140.3,18164.9,0
2023-01-02 09:48:00+05:30,18164.1,18167.6,18161.1,18166.0,0
2023-01-02 09:51:00+05:30,18165.9,18166.3,18156.8,18159.3,0
2023-01-02 09:54:00+05:30,18159.7,18171.9,18159.3,18165.2,0
2023-01-02 09:57:00+05:30,18164.9,18165.6,18158.4,18160.3,0
2023-01-02 10:00:00+05:30,18160.3,18166.9,18155.2,18160.1,0
2023-01-02 10:03:00+05:30,18159.3,18173.8,18154.7,18167.9,0
2023-01-02 10:06:00+05:30,18168.1,18170.1,18159.5,18161.1,0
2023-01-02 10:09:00+05:30,18160.9,18170.2,18159.9,18164.7,0
2023-01-02 10:12:00+05:30,18165.4,18166.1,18160.3,18162.9,0
2023-01-02 10:15:00+05:30,18159.4,18165.2,18156.1,18162.1,0
2023-01-02 10:18:00+05:30,18161.9,18168.8,18161.8,18168.7,0
2023-01-02 10:21:00+05:30,18168.2,18171.9,18166.9,18168.6,0
2023-01-02 10:24:00+05:30,18168.5,18169.7,18163.7,18164.8,0
2023-01-02 10:27:00+05:30,18164.2,18165.5,18155.4,18156.8,0
2023-01-02 10:30:00+05:30,18157.3,18171.9,18157.3,18169.2,0
2023-01-02 10:33:00+05:30,18169.2,18169.2,18162.2,18166.3,0
2023-01-02 10:36:00+05:30,18167.4,18183.6,18163.4,18181.2,0
2023-01-02 10:39:00+05:30,18181.2,18189.9,18181.2,18182.8,0
2023-01-02 10:42:00+05:30,18183.7,18188.1,18182.2,18183.8,0
2023-01-02 10:45:00+05:30,18184.2,18187.3,18170.5,18171.2,0
